notification_id,user_id,type_id,channel_id,message,status,created_at,last_update_date
1321,U00447,10,4,Need talk figure run model by.,SENT,2024-07-14 06:48:28,2024-07-14 07:15:28
1322,U01800,10,4,Create every chance put close also population.,FAILED,2025-06-04 14:39:12,2025-06-04 15:06:12
1323,U01992,12,3,Land whose join door.,SENT,2025-03-28 08:12:17,2025-03-28 08:12:17
1324,U03032,11,2,Recent account everything happy plant the.,FAILED,2025-11-25 13:47:12,2025-11-25 14:09:12
1325,U02003,11,2,Owner day after.,SENT,2024-09-14 17:00:31,2024-09-14 17:49:31
1326,U00673,11,4,Ever market customer instead.,PENDING,2025-03-11 12:32:32,2025-03-11 13:20:32
1327,U01177,13,3,Until organization newspaper from.,READ,2025-12-04 22:02:27,2025-12-04 22:02:27
1328,U03998,10,3,Safe reflect if everyone explain themselves analysis pick.,PENDING,2024-02-14 03:41:59,2024-02-14 04:22:59
1329,U04487,1,3,Option eight or thank generation yes.,PENDING,2024-07-02 14:52:28,2024-07-02 14:52:28
1330,U00958,1,2,Responsibility act color those second identify main.,PENDING,2025-07-29 11:50:50,2025-07-29 12:38:50
1331,U02594,1,3,Everybody owner while beautiful.,PENDING,2025-03-17 15:54:30,2025-03-17 15:59:30
1332,U04137,10,2,Him deep international night history partner cell peace.,SENT,2025-07-22 07:49:13,2025-07-22 08:09:13
1333,U02938,12,4,Plan Republican heavy response let near Congress open.,PENDING,2026-02-22 13:47:34,2026-02-22 13:57:34
1334,U03697,1,3,Return staff marriage painting soon.,READ,2024-03-01 15:04:07,2024-03-01 15:05:07
1335,U01084,13,3,Authority but economy appear into every.,READ,2025-06-18 01:20:43,2025-06-18 01:29:43
1336,U02670,13,1,Language range physical because term wide PM.,SENT,2025-06-13 02:39:32,2025-06-13 03:26:32
1337,U03109,12,1,Compare relate attorney building.,PENDING,2025-10-09 10:52:55,2025-10-09 10:55:55
1338,U01272,11,3,New law medical impact eight approach difficult.,FAILED,2025-12-12 02:09:15,2025-12-12 03:06:15
1339,U01191,1,2,Foreign establish probably by.,SENT,2025-05-19 14:40:50,2025-05-19 14:46:50
1340,U03028,12,2,Hotel training what relationship late much environment.,PENDING,2025-05-25 21:07:20,2025-05-25 21:49:20
1341,U02141,1,3,Lose show theory poor difficult drive.,FAILED,2025-03-06 23:36:11,2025-03-07 00:19:11
1342,U04115,11,4,Land energy ball middle.,READ,2025-11-08 20:26:21,2025-11-08 20:46:21
1343,U01324,12,1,Citizen dinner five necessary else truth politics.,FAILED,2025-11-09 22:55:20,2025-11-09 23:06:20
1344,U04767,10,4,Figure admit possible teach something.,PENDING,2024-09-08 14:19:17,2024-09-08 14:19:17
1345,U04860,12,4,Serve firm under important.,READ,2025-08-20 14:10:00,2025-08-20 14:30:00
1346,U04246,10,1,Rather gas a image marriage until.,PENDING,2025-06-06 12:17:22,2025-06-06 12:20:22
1347,U00860,10,2,Skill minute contain organization support central.,FAILED,2026-04-07 03:52:21,2026-04-07 04:50:21
1348,U04934,10,2,Box game model crime truth talk.,SENT,2026-04-13 11:14:36,2026-04-13 11:38:36
1349,U02740,1,1,Speech process heart interview catch able case.,READ,2025-03-28 14:11:30,2025-03-28 14:31:30
1350,U00706,12,4,General family similar plan but.,PENDING,2026-03-23 19:53:53,2026-03-23 20:28:53
1351,U03881,13,3,Main begin since about thought land including beyond.,READ,2024-03-14 20:24:20,2024-03-14 20:50:20
1352,U01850,1,2,Thousand appear along change specific politics suffer really.,PENDING,2024-06-19 05:06:14,2024-06-19 05:52:14
1353,U02844,12,2,Conference wish be I.,SENT,2025-01-03 02:49:45,2025-01-03 02:54:45
1354,U02780,1,4,Successful amount perhaps.,FAILED,2024-10-21 15:36:21,2024-10-21 16:06:21
1355,U00201,13,3,Development benefit send establish.,READ,2024-07-26 00:48:53,2024-07-26 01:13:53
1356,U00566,10,1,First student boy then always full candidate leader.,SENT,2024-01-19 17:22:01,2024-01-19 18:06:01
1357,U00412,11,4,Unit gas evidence bill per cost.,PENDING,2024-12-11 20:24:41,2024-12-11 21:15:41
1358,U00873,13,3,Again hand modern seek table book.,SENT,2025-07-13 13:22:48,2025-07-13 13:34:48
1359,U01151,11,1,Expert adult step listen build.,SENT,2026-01-14 12:53:42,2026-01-14 13:46:42
1360,U04374,12,2,Music religious material manager look important.,READ,2024-12-17 07:57:01,2024-12-17 08:19:01
1361,U03558,13,2,Power management who reduce under inside name benefit.,SENT,2025-03-24 22:27:53,2025-03-24 22:59:53
1362,U03883,10,1,Air hope in along fly region task.,SENT,2025-06-10 17:48:42,2025-06-10 18:11:42
1363,U01762,10,3,Seem lawyer together despite.,PENDING,2025-11-26 04:58:18,2025-11-26 05:55:18
1364,U01575,10,1,Cover child second thing.,SENT,2025-05-02 07:08:27,2025-05-02 07:34:27
1365,U04970,10,4,Possible Congress all door heavy.,READ,2025-06-11 06:40:10,2025-06-11 07:01:10
1366,U04637,10,4,Place time source conference various speech director involve.,SENT,2024-02-03 07:41:55,2024-02-03 08:41:55
1367,U00464,1,4,Eight growth success special indeed.,SENT,2024-03-10 13:41:45,2024-03-10 14:16:45
1368,U03886,12,2,Want east will official.,SENT,2024-04-19 09:13:33,2024-04-19 09:13:33
1369,U00087,10,2,With include brother age.,SENT,2024-05-15 17:49:18,2024-05-15 17:54:18
1370,U00544,1,2,Nice series treat more risk foreign safe support.,READ,2024-05-08 00:32:00,2024-05-08 00:50:00
1371,U01257,13,3,Back there recently.,READ,2026-01-07 02:57:23,2026-01-07 03:41:23
1372,U03470,13,3,Too far term somebody.,READ,2025-03-24 14:20:34,2025-03-24 15:04:34
1373,U02022,1,4,Top word leave anyone five.,SENT,2024-04-24 01:54:31,2024-04-24 02:52:31
1374,U03449,1,1,East response expert change by yet.,SENT,2024-01-30 13:18:42,2024-01-30 13:50:42
1375,U02259,13,4,Peace section training behind minute show.,PENDING,2025-01-10 07:37:25,2025-01-10 08:27:25
1376,U00883,12,3,Thus tree daughter yet produce well.,SENT,2025-09-19 18:40:42,2025-09-19 18:47:42
1377,U01649,1,4,Describe research must time green gun magazine.,PENDING,2024-10-16 03:41:19,2024-10-16 03:52:19
1378,U04156,12,1,Foreign right talk small.,PENDING,2025-05-10 18:12:48,2025-05-10 18:55:48
1379,U01071,11,2,Positive decide onto worker.,READ,2024-04-04 19:23:13,2024-04-04 19:25:13
1380,U00808,10,2,Choose answer tax federal.,READ,2025-10-24 21:24:46,2025-10-24 22:17:46
1381,U03430,1,3,Long some fast.,SENT,2024-02-25 23:02:50,2024-02-25 23:18:50
1382,U04510,12,3,Guess strong later space.,PENDING,2025-04-30 11:45:54,2025-04-30 12:03:54
1383,U04189,10,2,Kind walk well soon game guess anything.,PENDING,2025-06-06 18:19:37,2025-06-06 18:31:37
1384,U02469,10,4,Authority as stay security industry though wish.,SENT,2026-04-14 11:54:01,2026-04-14 12:08:01
1385,U00177,12,4,Court property though many arm he.,SENT,2024-11-07 07:42:12,2024-11-07 08:11:12
1386,U01747,11,4,More ask piece minute perform growth.,FAILED,2025-07-27 14:54:21,2025-07-27 15:23:21
1387,U03108,11,1,Realize could single daughter strategy.,SENT,2025-03-07 07:56:15,2025-03-07 08:08:15
1388,U02901,11,3,Test first step ready son.,PENDING,2024-01-24 05:06:54,2024-01-24 05:14:54
1389,U01285,11,2,National industry pretty speech cultural.,SENT,2024-06-26 20:00:42,2024-06-26 20:21:42
1390,U03225,1,1,Decade radio prove consider pass.,READ,2025-01-30 04:27:15,2025-01-30 04:27:15
1391,U02302,1,2,Believe student news know provide.,SENT,2024-07-03 11:33:35,2024-07-03 11:57:35
1392,U03499,13,1,Thank show public condition.,SENT,2026-02-09 01:09:15,2026-02-09 01:23:15
1393,U03664,13,1,National physical hundred still deep.,PENDING,2025-06-28 18:40:59,2025-06-28 18:40:59
1394,U01608,1,4,They serious care hand win will.,READ,2024-10-18 15:18:02,2024-10-18 16:03:02
1395,U04997,1,4,Scientist financial prevent mention affect.,SENT,2025-07-30 15:03:41,2025-07-30 15:05:41
1396,U00066,13,4,House growth according major country.,READ,2026-02-02 00:27:00,2026-02-02 01:18:00
1397,U00704,11,2,Heavy agency teach.,PENDING,2025-05-31 03:45:40,2025-05-31 04:10:40
1398,U04123,11,3,Eye cause gun behavior.,READ,2025-08-03 03:00:10,2025-08-03 03:52:10
1399,U02874,11,3,Mouth subject discussion huge amount though.,PENDING,2025-11-19 02:53:11,2025-11-19 03:53:11
1400,U00345,12,1,Animal service may huge plan indeed thousand agent.,READ,2025-08-08 07:18:29,2025-08-08 07:28:29
1401,U02906,12,4,According too service trouble.,SENT,2024-05-04 00:56:45,2024-05-04 01:33:45
1402,U01468,12,3,Business special thus think.,FAILED,2025-10-26 16:57:04,2025-10-26 17:38:04
1403,U00478,11,1,Word recognize she once record.,READ,2024-11-05 12:48:56,2024-11-05 13:35:56
1404,U04582,12,1,Throw role represent responsibility computer worry.,PENDING,2025-03-20 07:10:13,2025-03-20 07:19:13
1405,U00001,11,2,Fill major success party.,READ,2026-01-03 08:55:30,2026-01-03 09:47:30
1406,U00835,1,4,Home hundred only test wrong best.,READ,2025-02-27 22:03:16,2025-02-27 22:44:16
1407,U02378,13,3,Operation Republican draw.,PENDING,2025-02-05 02:31:07,2025-02-05 02:38:07
1408,U03117,1,4,The middle several audience their.,PENDING,2025-01-08 09:00:57,2025-01-08 09:29:57
1409,U04620,13,1,Difference seem gas couple today.,PENDING,2025-05-07 22:40:40,2025-05-07 23:31:40
1410,U00464,1,1,Any go change.,SENT,2024-02-14 04:49:50,2024-02-14 05:36:50
1411,U03603,1,2,And standard score look box everybody central.,FAILED,2024-11-29 02:21:12,2024-11-29 03:07:12
1412,U01434,1,2,Man line past cultural require usually.,SENT,2025-09-25 18:18:56,2025-09-25 19:09:56
1413,U03313,10,1,College seven century his kind policy list usually.,FAILED,2025-07-19 07:10:18,2025-07-19 07:24:18
1414,U04768,11,1,Easy car people democratic trade.,PENDING,2026-02-23 11:40:42,2026-02-23 12:01:42
1415,U00562,10,1,Listen again indeed fast enter to purpose.,READ,2025-03-02 23:38:47,2025-03-02 23:58:47
1416,U03802,1,2,Fast yourself how red management himself yes this.,PENDING,2026-03-28 11:45:55,2026-03-28 12:07:55
1417,U00899,10,2,Tonight cold black particular southern almost safe.,SENT,2024-03-24 06:11:45,2024-03-24 07:07:45
1418,U03957,1,2,Less price edge quickly later everybody.,SENT,2024-07-29 20:05:42,2024-07-29 20:06:42
1419,U02537,12,4,Mouth west cultural box with.,PENDING,2024-04-04 22:48:32,2024-04-04 22:56:32
1420,U01989,1,1,Author poor court community magazine.,FAILED,2025-09-14 16:25:18,2025-09-14 16:50:18
1421,U00828,12,1,Point fly myself really.,READ,2026-01-07 14:40:48,2026-01-07 14:48:48
1422,U04089,13,2,Still white claim remember.,PENDING,2025-10-10 21:10:38,2025-10-10 21:27:38
1423,U03155,12,3,Always approach ball avoid.,READ,2025-07-04 17:45:44,2025-07-04 18:40:44
1424,U00291,10,4,Their baby worker movie soon later.,PENDING,2025-05-24 15:17:03,2025-05-24 16:17:03
1425,U04270,12,1,Last economy tax.,READ,2025-07-10 13:10:10,2025-07-10 13:14:10
1426,U02502,12,1,Before site project subject go.,READ,2025-01-05 08:42:30,2025-01-05 09:07:30
1427,U01597,12,4,Focus training produce process ago.,READ,2024-05-24 21:20:08,2024-05-24 22:13:08
1428,U02060,13,3,Language hot eat home society hard.,READ,2025-04-02 23:57:58,2025-04-03 00:10:58
1429,U04553,12,2,Move never type style good term.,READ,2025-11-17 03:36:41,2025-11-17 03:58:41
1430,U01005,12,4,Example camera author knowledge protect.,SENT,2024-07-06 12:16:22,2024-07-06 12:52:22
1431,U00566,12,2,Gun decade national hospital this know.,SENT,2024-05-07 17:12:15,2024-05-07 17:57:15
1432,U04165,10,3,Learn baby that after region think.,PENDING,2026-02-17 05:03:20,2026-02-17 05:45:20
1433,U03049,13,4,Boy office sing.,SENT,2024-10-10 12:04:28,2024-10-10 12:30:28
1434,U04353,1,4,Compare build up line newspaper.,SENT,2024-11-24 05:39:57,2024-11-24 06:08:57
1435,U01047,1,1,Study material type walk few town officer it.,READ,2025-01-03 06:55:05,2025-01-03 07:10:05
1436,U03694,11,2,Toward catch activity skin.,FAILED,2026-01-07 01:43:34,2026-01-07 02:02:34
1437,U02611,12,3,Section film know role.,PENDING,2025-01-14 23:47:17,2025-01-15 00:17:17
1438,U04682,11,1,Almost upon before couple work.,READ,2026-02-20 02:03:18,2026-02-20 02:11:18
1439,U04706,10,1,Despite the teach memory hair picture.,FAILED,2025-11-11 02:37:10,2025-11-11 03:06:10
1440,U02535,10,4,Place recent pull cover space those.,SENT,2025-08-28 15:33:18,2025-08-28 15:46:18
1441,U03076,10,2,Upon important my key nearly create full.,FAILED,2025-03-18 11:36:12,2025-03-18 12:21:12
1442,U02289,11,2,Speak international mention then message.,READ,2025-09-16 17:50:16,2025-09-16 18:39:16
1443,U01399,10,1,Son item boy toward particularly.,SENT,2024-09-12 01:48:15,2024-09-12 02:45:15
1444,U02259,1,1,Suffer son star.,FAILED,2024-01-13 01:28:30,2024-01-13 02:28:30
1445,U01335,13,3,Partner provide sound.,READ,2024-04-10 18:10:22,2024-04-10 18:49:22
1446,U02697,1,3,Look go party listen.,FAILED,2024-10-21 04:28:09,2024-10-21 04:40:09
1447,U02341,1,2,Energy wrong defense.,FAILED,2025-11-07 14:21:11,2025-11-07 14:31:11
1448,U00307,10,2,Popular design good change opportunity rate teacher.,PENDING,2025-11-13 01:46:54,2025-11-13 01:58:54
1449,U00628,10,4,Feel appear exactly fast.,SENT,2025-10-14 05:00:43,2025-10-14 05:25:43
1450,U04713,13,2,Late high than perform he audience.,FAILED,2024-12-10 19:21:43,2024-12-10 20:19:43
1451,U02413,13,1,Certain address pull by.,SENT,2024-10-16 00:25:40,2024-10-16 00:28:40
1452,U04608,13,3,This serve control language more.,FAILED,2024-01-03 21:31:08,2024-01-03 22:31:08
1453,U01839,11,2,Example direction board artist rest after young.,READ,2024-05-16 18:09:03,2024-05-16 18:17:03
1454,U04170,13,1,Perform town result walk certainly.,PENDING,2024-09-08 05:39:30,2024-09-08 06:14:30
1455,U00349,1,1,Environment policy information begin area race.,PENDING,2025-07-02 19:59:34,2025-07-02 20:45:34
1456,U03203,11,4,Save husband meet from property rich.,FAILED,2026-01-28 09:32:24,2026-01-28 09:39:24
1457,U02983,1,2,Art green federal sport huge.,PENDING,2024-03-21 01:06:55,2024-03-21 01:43:55
1458,U00679,1,1,Do executive contain cell.,READ,2026-02-05 17:47:05,2026-02-05 18:28:05
1459,U04389,12,2,Seven hit try.,SENT,2024-01-11 05:08:19,2024-01-11 06:02:19
1460,U04210,11,3,Guy hit watch tell treat left sister perhaps.,FAILED,2024-12-29 16:01:45,2024-12-29 16:54:45
1461,U03370,13,3,Receive attack last run.,READ,2026-02-08 20:42:06,2026-02-08 21:06:06
1462,U02566,1,4,Pass factor none back.,SENT,2026-01-17 00:02:44,2026-01-17 00:19:44
1463,U03828,1,3,Which toward data necessary.,FAILED,2025-01-27 16:56:56,2025-01-27 17:15:56
1464,U04052,11,1,They though career part responsibility maintain.,READ,2024-10-04 04:41:46,2024-10-04 05:06:46
1465,U02298,11,3,More south particularly court hit.,PENDING,2025-10-16 23:59:05,2025-10-17 00:02:05
1466,U00998,13,2,Suddenly group cost forward any clearly.,PENDING,2025-08-09 07:34:59,2025-08-09 08:06:59
1467,U00562,10,2,Wrong majority order describe letter.,SENT,2025-04-29 17:26:56,2025-04-29 17:28:56
1468,U04429,12,4,Without always movie hold two glass trouble.,READ,2025-01-03 12:16:07,2025-01-03 12:29:07
1469,U02478,10,1,Low western class man figure and rich.,FAILED,2026-04-10 10:50:36,2026-04-10 11:45:36
1470,U00781,10,2,Power what garden thing scientist.,SENT,2025-08-13 21:55:50,2025-08-13 22:32:50
1471,U04125,10,3,Note mind available so local drop model get.,FAILED,2024-06-17 14:49:37,2024-06-17 15:31:37
1472,U02339,1,4,Author any catch finish term full reflect.,FAILED,2024-05-30 06:55:37,2024-05-30 07:10:37
1473,U00343,10,2,Meeting research nice whose for least.,READ,2025-04-04 12:39:48,2025-04-04 13:35:48
1474,U04065,10,1,Later eight reveal argue travel civil near happy.,READ,2025-08-22 12:45:12,2025-08-22 13:13:12
1475,U02840,1,3,Provide business actually real sort.,SENT,2026-04-07 10:12:23,2026-04-07 10:43:23
1476,U02338,10,1,Government speak why strategy.,READ,2025-02-14 10:12:26,2025-02-14 10:56:26
1477,U02121,10,2,National indicate list throw throw.,READ,2025-07-19 09:46:11,2025-07-19 10:44:11
1478,U04205,1,1,Product sense would those sea.,READ,2024-08-29 23:23:42,2024-08-29 23:24:42
1479,U01410,13,3,Eight himself mother including value until.,FAILED,2025-06-11 16:17:04,2025-06-11 16:31:04
1480,U00956,11,4,Big for center walk add huge loss me.,PENDING,2024-05-24 00:30:25,2024-05-24 00:59:25
1481,U02150,13,1,More since television life able produce.,SENT,2024-05-02 12:37:17,2024-05-02 13:15:17
1482,U01338,13,1,Believe morning treat act news song.,PENDING,2026-03-15 20:19:24,2026-03-15 21:05:24
1483,U03232,1,3,Sign treatment its able federal.,FAILED,2026-03-10 16:57:23,2026-03-10 17:37:23
1484,U02836,13,2,Run become air final analysis really.,FAILED,2024-06-03 11:15:37,2024-06-03 11:18:37
1485,U04286,1,3,Position sound group record never.,READ,2024-04-19 19:39:23,2024-04-19 20:23:23
1486,U02219,11,2,Leader no job.,SENT,2025-10-06 18:53:34,2025-10-06 19:39:34
1487,U00783,11,4,Effort newspaper ago force hold.,FAILED,2025-12-08 15:46:50,2025-12-08 16:36:50
1488,U01880,10,3,Treatment street include grow sing.,SENT,2024-12-22 23:03:13,2024-12-22 23:53:13
1489,U00581,1,2,Nearly commercial provide rule amount city.,FAILED,2025-02-27 07:13:47,2025-02-27 08:06:47
1490,U02292,13,4,Company tell himself test interesting effect.,FAILED,2024-06-08 07:00:39,2024-06-08 07:01:39
1491,U01369,13,3,Market surface push.,SENT,2024-08-09 15:07:38,2024-08-09 15:10:38
1492,U01168,1,3,Pattern property change line audience hour.,READ,2024-08-20 21:44:48,2024-08-20 21:54:48
1493,U03669,11,2,Affect of another focus hair home meet.,FAILED,2026-03-28 10:07:18,2026-03-28 10:19:18
1494,U04570,12,2,Collection light red adult.,PENDING,2025-06-27 23:43:05,2025-06-27 23:58:05
1495,U04369,11,1,Tax finish lose decide hope.,PENDING,2024-07-07 13:41:43,2024-07-07 14:27:43
1496,U00959,12,1,Late capital bank story agent.,READ,2026-01-12 08:54:45,2026-01-12 09:47:45
1497,U04725,13,3,View marriage most bar.,FAILED,2025-08-04 17:35:26,2025-08-04 17:39:26
1498,U01692,10,2,Economy result large food adult TV.,FAILED,2026-02-04 18:08:48,2026-02-04 18:49:48
1499,U02732,1,2,Western guy building account perform deep their.,READ,2024-09-02 09:53:11,2024-09-02 10:00:11
1500,U02615,11,4,Will and product perhaps where investment claim together.,FAILED,2025-11-13 01:55:16,2025-11-13 01:59:16
1501,U01673,13,3,Eight firm line see determine.,SENT,2025-12-16 05:36:55,2025-12-16 06:01:55
1502,U00262,12,1,And they enjoy specific tough address possible.,FAILED,2024-08-23 13:03:07,2024-08-23 13:54:07
1503,U02158,13,3,Hospital or class work.,SENT,2024-12-07 14:07:52,2024-12-07 14:08:52
1504,U04291,11,4,Nor establish something travel too least.,PENDING,2025-07-08 01:35:10,2025-07-08 02:09:10
1505,U02353,1,2,Order other study local popular.,FAILED,2025-06-16 23:35:58,2025-06-17 00:20:58
1506,U03998,13,3,Staff fight administration.,SENT,2025-02-27 10:26:03,2025-02-27 10:29:03
1507,U02762,1,4,Vote remember travel rich college.,SENT,2024-01-29 01:34:30,2024-01-29 01:54:30
